playlist,added_at,artist_id,artist_name,track_id,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,1bcMyQ4E06YJPmJIZC1IZj,Shishiliza,0Fts0ctd6WoZPjffe6VlCD,"Sondela (feat. Yumbs, Raspy, Blxckie, Riky Rick & Tshego)",0.564,0.346,9,-12.844,0,0.0648,0.209,8.4e-6,0.21,0.25,95.004,246822,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,2HLr9NzCqd6XRnpUSM6CvH,Yumbs,0Fts0ctd6WoZPjffe6VlCD,"Sondela (feat. Yumbs, Raspy, Blxckie, Riky Rick & Tshego)",0.564,0.346,9,-12.844,0,0.0648,0.209,8.4e-6,0.21,0.25,95.004,246822,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,0bhq4kdUAhOte4WPNYhhTk,Raspy,0Fts0ctd6WoZPjffe6VlCD,"Sondela (feat. Yumbs, Raspy, Blxckie, Riky Rick & Tshego)",0.564,0.346,9,-12.844,0,0.0648,0.209,8.4e-6,0.21,0.25,95.004,246822,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,4pQcWzOMSmmz5DK6TqO2FL,Blxckie,0Fts0ctd6WoZPjffe6VlCD,"Sondela (feat. Yumbs, Raspy, Blxckie, Riky Rick & Tshego)",0.564,0.346,9,-12.844,0,0.0648,0.209,8.4e-6,0.21,0.25,95.004,246822,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,61ZRdppZ5sCtl9m5gfhoGO,Riky Rick,0Fts0ctd6WoZPjffe6VlCD,"Sondela (feat. Yumbs, Raspy, Blxckie, Riky Rick & Tshego)",0.564,0.346,9,-12.844,0,0.0648,0.209,8.4e-6,0.21,0.25,95.004,246822,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,2I1KI8uFju21FNrL4zdeqY,Tshego,0Fts0ctd6WoZPjffe6VlCD,"Sondela (feat. Yumbs, Raspy, Blxckie, Riky Rick & Tshego)",0.564,0.346,9,-12.844,0,0.0648,0.209,8.4e-6,0.21,0.25,95.004,246822,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,1bNjWBFWsAAzZSR59lRdpR,Kabza De Small,5yFYAeIEsrE0Ss8JSGjiFX,"Ziwa Ngale (feat. DJ Tira, Young Stunna, Dladla Mshunqisi, Felo Le Tee, Beast & Dj Exit_sa)",0.951,0.574,1,-13.461,1,0.0758,0.0191,4.12e-6,0.194,0.735,112.988,441869,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,4FC2wXrDWr5lLCZeAUgfVn,DJ Tira,5yFYAeIEsrE0Ss8JSGjiFX,"Ziwa Ngale (feat. DJ Tira, Young Stunna, Dladla Mshunqisi, Felo Le Tee, Beast & Dj Exit_sa)",0.951,0.574,1,-13.461,1,0.0758,0.0191,4.12e-6,0.194,0.735,112.988,441869,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,6WQFTzqYHmh8Ph2X0L0QLQ,Young Stunna,5yFYAeIEsrE0Ss8JSGjiFX,"Ziwa Ngale (feat. DJ Tira, Young Stunna, Dladla Mshunqisi, Felo Le Tee, Beast & Dj Exit_sa)",0.951,0.574,1,-13.461,1,0.0758,0.0191,4.12e-6,0.194,0.735,112.988,441869,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,5M9mFjVaPT2T1HFYFFSoCt,Dladla Mshunqisi,5yFYAeIEsrE0Ss8JSGjiFX,"Ziwa Ngale (feat. DJ Tira, Young Stunna, Dladla Mshunqisi, Felo Le Tee, Beast & Dj Exit_sa)",0.951,0.574,1,-13.461,1,0.0758,0.0191,4.12e-6,0.194,0.735,112.988,441869,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,6k8odn7NzzTT4K3NBNtsfV,Felo Le Tee,5yFYAeIEsrE0Ss8JSGjiFX,"Ziwa Ngale (feat. DJ Tira, Young Stunna, Dladla Mshunqisi, Felo Le Tee, Beast & Dj Exit_sa)",0.951,0.574,1,-13.461,1,0.0758,0.0191,4.12e-6,0.194,0.735,112.988,441869,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,72R57fKjQwiLKTzJ9wZd4U,Beast,5yFYAeIEsrE0Ss8JSGjiFX,"Ziwa Ngale (feat. DJ Tira, Young Stunna, Dladla Mshunqisi, Felo Le Tee, Beast & Dj Exit_sa)",0.951,0.574,1,-13.461,1,0.0758,0.0191,4.12e-6,0.194,0.735,112.988,441869,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,3MbY6Ny97IGXCXCRyZ2kYX,Dj Exit_sa,5yFYAeIEsrE0Ss8JSGjiFX,"Ziwa Ngale (feat. DJ Tira, Young Stunna, Dladla Mshunqisi, Felo Le Tee, Beast & Dj Exit_sa)",0.951,0.574,1,-13.461,1,0.0758,0.0191,4.12e-6,0.194,0.735,112.988,441869,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,0.69,0.521,10,-8.492,0,0.339,0.324,0,0.0534,0.494,100.028,292799,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,6WQFTzqYHmh8Ph2X0L0QLQ,Young Stunna,2dTQe0W5KXs6TNVV7yi2oS,Adiwele (feat. Kabza De Small & DJ Maphorisa),0.848,0.621,5,-12.027,0,0.0424,0.00776,4.38e-4,0.0468,0.742,112.002,471429,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,1bNjWBFWsAAzZSR59lRdpR,Kabza De Small,2dTQe0W5KXs6TNVV7yi2oS,Adiwele (feat. Kabza De Small & DJ Maphorisa),0.848,0.621,5,-12.027,0,0.0424,0.00776,4.38e-4,0.0468,0.742,112.002,471429,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,0mMqD2uqwvCjFvlzo6ayGi,DJ Maphorisa,2dTQe0W5KXs6TNVV7yi2oS,Adiwele (feat. Kabza De Small & DJ Maphorisa),0.848,0.621,5,-12.027,0,0.0424,0.00776,4.38e-4,0.0468,0.742,112.002,471429,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,6brKi6i5SusNnoKcSlKAan,Nomfundo Moh,1grMFirLZsqR452CEwBKSV,Phakade Lami,0.618,0.389,11,-11.236,0,0.0481,0.146,1.19e-5,0.072,0.516,166.021,261476,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,7fuYevQzzFDUvK9s8QrPYT,Sha Sha,1grMFirLZsqR452CEwBKSV,Phakade Lami,0.618,0.389,11,-11.236,0,0.0481,0.146,1.19e-5,0.072,0.516,166.021,261476,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,3flcjKgRCeBVZTR8n8iShE,Ami Faku,1grMFirLZsqR452CEwBKSV,Phakade Lami,0.618,0.389,11,-11.236,0,0.0481,0.146,1.19e-5,0.072,0.516,166.021,261476,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,1bNjWBFWsAAzZSR59lRdpR,Kabza De Small,1T85qf7aGYCd7wA793pfRR,Ebusuku (feat. Nkosazana Daughter),0.808,0.41,5,-16.397,0,0.0715,0.0032,0.114,0.073,0.491,113.01,497295,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,4AnNB3lPD0Sv7ziKVHqI66,Nkosazana Daughter,1T85qf7aGYCd7wA793pfRR,Ebusuku (feat. Nkosazana Daughter),0.808,0.41,5,-16.397,0,0.0715,0.0032,0.114,0.073,0.491,113.01,497295,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,3rWZHrfrsPBxVy692yAIxF,WILLOW,0y60itmpH0aPKsFiGxmtnh,Wait a Minute!,0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94e-5,0.0943,0.672,101.003,196520,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,2LIk90788K0zvyj2JJVwkJ,Jack Harlow,3ioJs8DQw527GmqJIp5gZG,Nail Tech,0.677,0.557,1,-8.409,1,0.0694,0.00508,8.36e-6,0.0984,0.1,150.127,206385,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,2DB4DdfCFMw1iaR6JaR03a,Bam Bam (feat. Ed Sheeran),0.756,0.697,8,-6.377,1,0.0401,0.182,0,0.333,0.956,94.996,206071,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,2DB4DdfCFMw1iaR6JaR03a,Bam Bam (feat. Ed Sheeran),0.756,0.697,8,-6.377,1,0.0401,0.182,0,0.333,0.956,94.996,206071,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,6ucYQLJMMVyN1nO4GebaV2,Reece Madlisa,0tvJEr9OT2FzOYsyI8tdmh,Megalo,0.827,0.784,1,-4.949,0,0.102,0.0313,0,0.0632,0.451,113.05,343590,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,7ewc3ni3IAtqLygEnDi66K,Zuma,0tvJEr9OT2FzOYsyI8tdmh,Megalo,0.827,0.784,1,-4.949,0,0.102,0.0313,0,0.0632,0.451,113.05,343590,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,1QmaPvApssw6VkdOq7AP50,Spura,0tvJEr9OT2FzOYsyI8tdmh,Megalo,0.827,0.784,1,-4.949,0,0.102,0.0313,0,0.0632,0.451,113.05,343590,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,1rbnrcQsBvYBgtDub77NGe,Classic Deep,0tvJEr9OT2FzOYsyI8tdmh,Megalo,0.827,0.784,1,-4.949,0,0.102,0.0313,0,0.0632,0.451,113.05,343590,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,6Uj1ctrBOjOas8xZXGqKk4,Woman,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,172627,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,400dgBHAKK7icw1lrKLvBg,Drizzy Sam Rsa,0ESNI1FGdYuxqMEOg6jtjI,Thatheka,0.891,0.445,7,-15.849,0,0.0698,0.0187,3.32e-4,0.0513,0.638,111.976,312798,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,5KyPBcBZNfEHczC9dTkMhw,Kaymor,0ESNI1FGdYuxqMEOg6jtjI,Thatheka,0.891,0.445,7,-15.849,0,0.0698,0.0187,3.32e-4,0.0513,0.638,111.976,312798,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,1gXN6AnsN21VxAi55o3oAm,Ohp Sage,0ESNI1FGdYuxqMEOg6jtjI,Thatheka,0.891,0.445,7,-15.849,0,0.0698,0.0187,3.32e-4,0.0513,0.638,111.976,312798,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,1RyvyyTE3xzB2ZywiAwp0i,Future,6wyhUr4Xw8z5uSy0AhoZfU,I'M ON ONE (feat. Drake),0.773,0.707,11,-5.71,1,0.0568,0.0103,1.04e-5,0.296,0.113,76.977,236187,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,3TVXtAsR1Inumwj472S9r4,Drake,6wyhUr4Xw8z5uSy0AhoZfU,I'M ON ONE (feat. Drake),0.773,0.707,11,-5.71,1,0.0568,0.0103,1.04e-5,0.296,0.113,76.977,236187,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,6ucYQLJMMVyN1nO4GebaV2,Reece Madlisa,1EI3kxTD1xp8afUUnWc6tS,Iy’ntsimbi zase envy,0.853,0.667,1,-7.324,1,0.0594,0.00386,0.0148,0.0385,0.442,114.003,373500,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,7ewc3ni3IAtqLygEnDi66K,Zuma,1EI3kxTD1xp8afUUnWc6tS,Iy’ntsimbi zase envy,0.853,0.667,1,-7.324,1,0.0594,0.00386,0.0148,0.0385,0.442,114.003,373500,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,2TcrjcSngRPpgZxmIlPdym,Busta 929,1EI3kxTD1xp8afUUnWc6tS,Iy’ntsimbi zase envy,0.853,0.667,1,-7.324,1,0.0594,0.00386,0.0148,0.0385,0.442,114.003,373500,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,5jSbjWfYWUZpecgalIOldH,Beast Rsa,1EI3kxTD1xp8afUUnWc6tS,Iy’ntsimbi zase envy,0.853,0.667,1,-7.324,1,0.0594,0.00386,0.0148,0.0385,0.442,114.003,373500,4
Lagu Teratas - Afrika Selatan,2022-05-13T12:02:41Z,5M9mFjVaPT2T1HFYFFSoCt,Dladla Mshunqisi,1EI3kxTD1xp8afUUnWc6tS,Iy’ntsimbi zase envy,0.853,0.667,1,-7.324,1,0.0594,0.00386,0.0148,0.0385,0.442,114.003,373500,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,2LIk90788K0zvyj2JJVwkJ,Jack Harlow,0wHFktze2PHC5jDt3B17DC,First Class,0.902,0.582,5,-5.902,0,0.109,0.111,3.18e-6,0.111,0.332,107.005,173948,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,6Xom58OOXk2SoU711L2IXO,Moscow Mule,0.804,0.674,5,-5.453,0,0.0333,0.294,1.18e-6,0.115,0.292,99.968,245940,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,6KImCVD70vtIoJWnq6nGn3,Harry Styles,4LRPiXqCikLlN15c3yImP7,As It Was,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,0.65,0.715,5,-5.198,0,0.253,0.0993,2.91e-4,0.126,0.187,106.672,243717,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,1dm6z1fWB0cErMszU25dy2,Después de la Playa,0.564,0.903,5,-3.221,1,0.307,0.356,0,0.175,0.607,78.293,230400,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-5,0.0933,0.425,92.005,178567,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,37230BxxYs9ksS7OkZw3IU,Chencho Corleone,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-5,0.0933,0.425,92.005,178567,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,56oDRnqbIiwx4mymNEv7dS,Lizzo,1PckUlxKqWQs3RlWXVBLw3,About Damn Time,0.836,0.743,10,-6.305,0,0.0656,0.0995,0,0.335,0.722,108.966,191822,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,4tYFy8ALRjIZvnvSLw5lxN,Party,0.829,0.799,9,-5.389,1,0.0897,0.0151,5.43e-4,0.242,0.471,97.013,227629,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,4tYFy8ALRjIZvnvSLw5lxN,Party,0.829,0.799,9,-5.389,1,0.0897,0.0151,5.43e-4,0.242,0.471,97.013,227629,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,2LIk90788K0zvyj2JJVwkJ,Jack Harlow,0LnS7aOdOdI1dNKZqdOLz4,Dua Lipa,0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,0.405,158.022,135053,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,5CzixCxDkRXX9mScCmah8O,Un Ratito,0.787,0.546,0,-7.094,0,0.0532,0.305,4.55e-5,0.122,0.222,93.05,176936,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,41oY4WCTj5kccfesTVFnvN,Tarot,0.795,0.684,11,-3.971,0,0.0419,0.0225,0,0.658,0.419,114.011,237895,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,0EFisYRi20PTADoJrifHrz,Jhay Cortez,41oY4WCTj5kccfesTVFnvN,Tarot,0.795,0.684,11,-3.971,0,0.0419,0.0225,0,0.658,0.419,114.011,237895,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,5kVZxyMY1gfdCLiChsfjn1,Yo No Soy Celoso,0.872,0.588,0,-6.276,1,0.0492,0.275,0,0.17,0.93,142.004,230704,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,1RyvyyTE3xzB2ZywiAwp0i,Future,59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),0.463,0.642,1,-4.474,1,0.34,0.314,0,0.0686,0.339,83.389,189893,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,3TVXtAsR1Inumwj472S9r4,Drake,59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),0.463,0.642,1,-4.474,1,0.34,0.314,0,0.0686,0.339,83.389,189893,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,687cZJR45JO7jhk1LHIbgq,Tems,59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),0.463,0.642,1,-4.474,1,0.34,0.314,0,0.0686,0.339,83.389,189893,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-6,0.528,0.268,79.928,258299,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,5n9bMYfz9qss2VOW89EVs2,Bomba Estéreo,3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-6,0.528,0.268,79.928,258299,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,5MMW4CZsZiZt2iuqAXzzWC,The Heart Part 5,0.769,0.815,8,-6.918,0,0.325,0.157,0,0.0657,0.774,97.911,332362,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,31i56LZnwE6uSu3exoHjtB,Neverita,0.876,0.498,10,-7.511,1,0.0478,0.0706,0,0.143,0.428,122.016,173119,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,1797zYiX4cKosMH836X9Gt,La Corriente,0.663,0.786,11,-3.51,0,0.195,0.229,0,0.219,0.579,196.12,198367,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,3LKXWvXFWrkwUzJWxzwVpW,Tony Dize,1797zYiX4cKosMH836X9Gt,La Corriente,0.663,0.786,11,-3.51,0,0.195,0.229,0,0.219,0.579,196.12,198367,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,6NHpyYvJyQsg2nXXzGYc2R,Thought You Should Know,0.529,0.695,6,-6.174,1,0.0278,0.488,1.24e-5,0.142,0.514,139.993,215572,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,5Eax0qFko2dh7Rl2lYs3bx,Efecto,0.801,0.475,7,-8.797,0,0.0516,0.141,1.73e-5,0.0639,0.234,98.047,213061,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,1RyvyyTE3xzB2ZywiAwp0i,Future,1qMMYpVatbRITKCfq1gasi,PUFFIN ON ZOOTIEZ,0.883,0.657,8,-5.748,1,0.305,0.0603,0,0.128,0.284,124.992,172933,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,2LIk90788K0zvyj2JJVwkJ,Jack Harlow,3EMp20j5E42MxfFbsEsIvD,Churchill Downs (feat. Drake),0.71,0.522,11,-9.102,1,0.36,0.615,0,0.11,0.37,96.448,309327,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,3TVXtAsR1Inumwj472S9r4,Drake,3EMp20j5E42MxfFbsEsIvD,Churchill Downs (feat. Drake),0.71,0.522,11,-9.102,1,0.36,0.615,0,0.11,0.37,96.448,309327,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,02MWAaffLxlfxAUY7c5dvx,Heat Waves,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-6,0.0921,0.531,80.87,238805,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,0E0DRHf5PfMeor0ZCwB3oT,Otro Atardecer,0.777,0.595,2,-6.79,1,0.0375,0.59,0.00139,0.0669,0.546,108.02,244444,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,2sSGPbdZJkaSE2AbcGOACx,The Marías,0E0DRHf5PfMeor0ZCwB3oT,Otro Atardecer,0.777,0.595,2,-6.79,1,0.0375,0.59,0.00139,0.0669,0.546,108.02,244444,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,2uflssWlCaJ6CbTMOsUpNI,Aguacero,0.861,0.645,6,-6.96,0,0.0743,0.423,5.92e-4,0.349,0.668,121.391,210989,5
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,4d4ZXH4dr5bYfgErHiZCX2,Dos Mil 16,0.817,0.67,1,-6.534,1,0.0506,0.123,1.92e-6,0.128,0.495,130.058,208615,3
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,0UvZcEfpzVyx47QsRbjyBz,El Apagón,0.629,0.698,8,-4.485,1,0.308,0.0509,0.00166,0.0909,0.599,117.765,201816,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,44XjoNvtwevktFKjvVe1vH,Andrea,0.797,0.616,1,-10.229,0,0.375,0.762,2.93e-4,0.0979,0.451,103.071,339612,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,0MoaBi6dSquXp6rrlqlF8R,Buscabulla,44XjoNvtwevktFKjvVe1vH,Andrea,0.797,0.616,1,-10.229,0,0.375,0.762,2.93e-4,0.0979,0.451,103.071,339612,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,6VrQTLzzuyGIYjUDe4kAZk,Un Coco,0.839,0.69,11,-4.464,1,0.0615,0.207,8.33e-6,0.176,0.744,151.991,196413,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,2NMjggapJcXXM7WccGEBUO,Enséñame a Bailar,0.81,0.789,8,-5.08,1,0.0846,0.191,1.08e-5,0.467,0.77,105.009,176000,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,28GCbKgjlVD9eDmasGbe0T,Me Fui de Vacaciones,0.714,0.645,10,-5.493,1,0.0514,0.229,8.3e-4,0.0942,0.434,85.046,180930,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,18HOjcvTVV7W8YzBuOsAPS,Un Verano Sin Ti,0.503,0.496,5,-9.123,0,0.0556,0.693,0,0.123,0.412,187.844,148143,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,790FomKkXshlbRYZFtlgla,KAROL G,7dSZ6zGTQx66c2GF91xCrb,PROVENZA,0.87,0.516,1,-8.006,1,0.0541,0.656,0.00823,0.11,0.53,111.005,210200,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,06HL4z0CvFAxyc27GXpf02,Taylor Swift,4d1CG5ei1E2vGbvmgf5KKv,This Love (Taylor’s Version),0.47,0.494,4,-8.672,1,0.0349,0.302,0,0.0672,0.0524,144.039,250100,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,71wFwRo8xGc4lrcyKwsvba,Callaita,0.608,0.626,2,-4.773,1,0.301,0.597,2.16e-6,0.25,0.246,176.086,250534,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,0GM7qgcRCORpGnfcN2tCiB,Tainy,71wFwRo8xGc4lrcyKwsvba,Callaita,0.608,0.626,2,-4.773,1,0.301,0.597,2.16e-6,0.25,0.246,176.086,250534,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,5Z9KJZvQzH6PFmb8SNkxuk,INDUSTRY BABY (feat. Jack Harlow),0.741,0.691,10,-7.395,0,0.0672,0.0221,0,0.0476,0.892,150.087,212353,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,2LIk90788K0zvyj2JJVwkJ,Jack Harlow,5Z9KJZvQzH6PFmb8SNkxuk,INDUSTRY BABY (feat. Jack Harlow),0.741,0.691,10,-7.395,0,0.0672,0.0221,0,0.0476,0.892,150.087,212353,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,4q3ewBCX7sLwd24euuV69X,Bad Bunny,0wihfILRNOwE2156Shezc8,Agosto,0.849,0.584,1,-8.195,0,0.115,0.0929,6.18e-6,0.492,0.724,115.018,139041,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,0.69,0.521,10,-8.492,0,0.339,0.324,0,0.0534,0.494,100.028,292799,4
Lagu Teratas - Amerika Serikat,2022-05-13T12:02:28Z,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,4ZtFanR9U6ndgddUvNcjcG,good 4 u,0.563,0.664,9,-5.044,1,0.154,0.335,0,0.0849,0.688,166.928,178147,4
